SITUACAO_COMPRA;PRECO_VENDA4ANT;MARKUP_PRECO_VENDA2;MARKUP_PRECO_VENDA3;MARKUP_PRECO_VENDA4;PRODUTO_BALANCA;ACOMPANHAMENTO;EXPORTAR_MOBILE;CODIGO_GRUPO;N_SAIS;PESO;CUBICAGEM;QTDE_PRODUTOS_PRATELEIRA;PRECO_CUSTO_ELETRONICO;CODIGO_DUN14;PSICOTROPICO;USO_CONTINUO;TIPO_RECEITA;TIPO_PRECO;CODIGO_LINHA;ATUALIZA_PRECO_ELETRO;MARKUP;INFORMA_DESC_VENDA;COR_ID;MEDIDA;GRADE_ID;MULTIPLICADOR;AUTORIA;IPI_ENTRADA;PRECO_VENDA2;PRECO_VENDA3;PRECO_VENDA2ANT;PRECO_VENDA3ANT;MARKUP_PRECO_VENDA;GERA_AUDITORIA;CODIGO_CLASSE;PART_NUMBER;VALOR_IPI_FIXO;VALOR_PIS_FIXO;VALOR_COFINS_FIXO;TIPO_MEDICAMENTO;LC_SERVICO_COD;PERMITIR_ALTERAR_PCO_NA_VENDA;ALTERA_PRECO;CODIGO_PROFIS;PRECO_FABRICA_DOLAR;PRECO_CUSTO_DOLAR;FATOR_MEDIDA;MAXIMO_PERCENTUAL;OBSERVACAO_ID;OBSERVACAO_ID_FORA;OBSERVACAO_ID_EXTERIOR;ICMS_INTERNO_RET;ORIGEM_MERCADORIA;MARKUP_MINIMO;QTDECOMPRIMIDOS;REDUCAO_BASE_ISSQN;LOTE_AUTOMATICO_ENTRADA;ISSQN;TRIBUTAVEL_EXPORTACAO;FRETE_BASE_ICMS;ULTIMO_CODIGO_EXP;IPPT;IAT;CODIGO_CNAE;PRECO_MAXIMO_CONSUMIDORANT;TIPO_PRODUTO_MEDICAMENTO;ESTRUTURA_ID;NAOSUGERIRCOMPRA;PERCENTDESCPROMOCAO;IMPORTACAO_CONDICAO;ATUALIZARPRCFABRICA;PRECO_PROMOCAO;PRECO_PROMOCAO_VENCTO;DATA_ALTERACAO_PRECOFABRICA;REDUCAO_BASE;CODIGO_PRO_ANT;REDUCAO_BASE_FORA;PRECO_DOLAR_ATUALIZA;PESO_BRUTO;PRECO_CUSTO_CONTABIL;DELIVERY;DELIVERY_DIAS_CONSUMO;TIPO_PRODUTO;FORMAR_PRECO_VENDA;CLASSIFICACAO_FISCAL;INTEGRAR;COMOFORMAR_PRECO_ENTRADA;PRECO_MAXIMO_CONSUMIDOR;NOTA_FISCAL;PRECO_VENDAANT;CODIGO_PRO;DATA_CADASTRO;MARCA;CODIGO_EXP;NOME_PRODUTO;NOME_PRODUTO_CIENTIFICO;DESCRICAO_COMPRA;GENERICO;CC_DESCONTO_EQUILIBRIO;QUANTIDADE_CAIXA;ALTURA;LARGURA;PRECO_MEDIO_FABRICA;PRCREFFARMAPOPULAR;PERC_COFINS;PERC_PIS;COMISSAO_REVENDA_FORNECEDOR;ICMS_INTERNO;PIS_CONFINS;TRIBUTAVEL;TRIBUTAVEL_FORA;PRECO_CUSTO;FATOR_DE_LUCRO;FATOR_DE_LUCROMINIMO;PRECO_FABRICA;PRECO_MEDIO;PRECO_MINIMO1;PRECO_VENDA1;UNIDADE;ENDERECO_ESTOQ;ENDERECO_PRAT;CODIGO_BARRA;CODIGO_AUXILIAR;CODIGO_INDUSTRIA;COD_ITX;BONIF_COMPRA;BONIF_VENDA;BUSCA_LOTE;CODIGO_PRAZO;COMISSAO;EMBALAGEM_PADRAO;ESTIMATIVA;FRACAO_VENDA;HOSPITALAR;SUSPENSO;IPI;PRODUTO_ESPECIAL;PRECO_CUSTOANT;PRECO_MINIMOANT;PRECO_MEDIOANT;PRECO_FABRICAANT;PRECO_DOLARANT;PRECO_DOLAR_MINIMO;NOME_LICITACAO;COMPRA_COTACAO;MARKUP_PRECO_MINIMO;DESCONTO1;DESCONTO2;DESCONTO3;PRECO_VENDA4;REFRIGERADO;PRECO_FORMADO;PERC_COMERCIAL;PERC_FINANCEIRO;CODIGO_GENERO;SNGPC;REGISTRO_MS;PESO_EMBALAGEM;REFERENCIA;PRECO_DOLAR_MINIMOANT;CONSISTE_ESTOQUE;ETIQUETA_PRODUTO;DESTACAR_OBS_ESPECIAL;TIPO_MARKETING;PESO_MEDIDA;ACEITA_DESC_BONIFICACAO;ACEITA_DESC_COMERCIAL;ACEITA_DESC_FINANCEIRO;DESCONTO_MAXIMO;SOLICAUTORIZVENDA;ICMS_EXTERNO;DIAS_GARANTIA;PRECO_VENDANOVO;PRECO_VENDANOVO_DATA;GERAR_TAREFA;PRECO_DOLAR;DATA_HORA_ALTERACAO;EMPRESA_ALTERACAO;USUARIO_ALTERACAO;PRECO_MINIMO1_PADRAO;PRECO_VENDA1_PADRAO;PRECO_DOLAR_PADRAO;CST_PIS;CST_COFINS;CODIGO_REA;SUSPENSO_COMPRA;QTD_PARC_APROP_CIAP;RECEITA_PRODUTO;CONSISTE_PCO_MINIMO_CONTACORR;RECEITA_CREDITO_PISCOFINS;TIPO_MEDICAMENTO_SNGPC;FUNCAO_BEM;VIDA_UTIL_BEM;ENDERECO_PULMAO;ALOCACAO_ESPECIAL;QTD_FARMACIA_POPULAR;UNI_FARMACIA_POPULAR;CALCULA_CONTA_CORRENTE;WMS;NFE_PRECO_LIQUIDO;ISENCAO_PARTILHA_ICMS;QTD_MULTIPLA_VENDA;DESTACA_FUNDO_COMBATE_POBREZA;PRAZO_VALIDADE;PRECO_VENDA5ANT;PRECO_VENDA6ANT;ID_DEPTO_PRODUTO;ENVIAR_ECOMMERCE;PESO_CUBICO;COMPRIMENTO;URL_IMAGEM_ECOMMERCE;ID_CATEGORIA;MARCA_ID;CEST;PRECO_VENDA5;MARKUP_PRECO_VENDA5;PRECO_VENDA6;MARKUP_PRECO_VENDA6;PERC_LIMITE_COMISSAO_PROD;PRECO_MEDIO_CONTABIL;DESATIVACAO_AUTOMATICA;ID_PRODUTO_OCART;DETALHE_PRODUTO;PERC_VERBA_CUSTO;NAOSUGERIRESTOQUEMINIMO;ENTRADA_ESTOQUE_QUARENTENA;CATALOGO_ID;ENVIAR_WHATSAPP;WHATSAPP_NOME;WHATSAPP_DESCRICAO;WHATSAPP_PRECO;WHATSAPP_DATA_HORA_SINC;QTDE_DIAS_RETORNO_QUARENTENA;QTDE_CAIXA_PCP;SUBIR_CADASTRO_API;POTENCIA;PCP_NUMERO_PROJETO;PCP_RETORIO_TIPO_OP;PCP_COMPRIMENTO_FIO;PCP_DIAMETRO_FIO;PCP_NOME_TECNICO;PCP_TIPO_AGULHA;PCP_SEMI_ACABADO;PCP_REF_TESTE_RESISTENCIA;PCP_REF_TESTE_DIAMETRO;PCP_REF_TESTE_COMPRIMENTO;PCP_REF_TESTE_FIXACAO;CONFERIDO_RESP_CONTABIL;ENVIAR_BLING;CLASS_TRIB;ENVIAR_COTACAO
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;787.95;803.71;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;274;N;0;0;N;90211020;N;3;836.18;S;;0019986;2023-04-04 00:00:00.000;MEDTRONIC;13541;HASTE LGCY 8690050 PRE MOLD TI 5.5X50;HASTE LGCY 8690050 PRE MOLD TI 5.5X50;HASTE LGCY 8690050 PRE MOLD TI 5.5X50;N;0;;;;;;0;0;0;0;M;I;I;274;;;274;65.76;772.5;772.5;CDA;;N28;;8690050;00721902183546;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;HASTE LGCY 8690050 PRE MOLD TI 5.5X50;N;104.01;0;0;0;819.79;N;;0;0;;N;10349001080;0;SES: 33388;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;836.18;104.01;750;104.01;0;65.76;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;787.95;803.71;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;274;N;0;0;N;90211020;N;3;836.18;S;;0019987;2023-04-04 00:00:00.000;MEDTRONIC;13541;HASTE LGCY 8690070 PRE MOLD TI 5.5X70;HASTE LGCY 8690070 PRE MOLD TI 5.5X70;HASTE LGCY 8690070 PRE MOLD TI 5.5X70;N;0;;;;;;0;0;0;0;M;I;I;274;;;274;270;772.5;772.5;CDA;;N28;;8690070;00721902183560;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;HASTE LGCY 8690070 PRE MOLD TI 5.5X70;N;104.01;0;0;0;819.79;N;;0;0;;N;10349001080;0;SES:33388;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;836.18;104.01;750;104.01;0;270;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;OPME;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;787.95;803.71;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;274;N;0;0;N;90211020;N;3;836.18;S;;0019988;2023-04-04 00:00:00.000;MEDTRONIC;13541;HASTE LGCY 8690080 PRE MOLD TI 5.5X80;HASTE LGCY 8690080 PRE MOLD TI 5.5X80;HASTE LGCY 8690080 PRE MOLD TI 5.5X80;N;0;;;;;;0;0;0;0;M;I;I;274;;;274;273.524615;772.5;772.5;CDA;;N28;;8690080;00721902183577;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;HASTE LGCY 8690080 PRE MOLD TI 5.5X80;N;104.01;0;0;0;819.79;N;;0;0;;N;10349001080;0;SES: 33388;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;836.18;104.01;750;104.01;0;273.524615;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;1721902863578;N;N;;L;004.000;S;0;N;;;;;;0;787.95;803.71;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;274;N;0;0;N;90211020;N;3;836.18;S;;0019989;2023-04-04 00:00:00.000;MEDTRONIC;13541;HASTE LGCY 8690090 PRE MOLD TI 5.5X90;HASTE LGCY 8690090 PRE MOLD TI 5.5X90;HASTE LGCY 8690090 PRE MOLD TI 5.5X90;N;0;;;;;;0;0;0;0;M;I;I;274;;;274;274;772.5;772.5;CDA;;N28;721902863578;8690090;00721902863578;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;HASTE LGCY 8690090 PRE MOLD TI 5.5X90;N;104.01;0;0;0;819.79;N;;0;0;;N;10349001080;0;SES: 33388;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-08-19 17:15:08.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;836.18;104.01;750;104.01;0;274;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;1721902863585;N;N;;L;004.000;S;0;N;;;;;;0;787.95;803.71;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;274;N;0;0;N;90211020;N;3;836.18;S;;0019990;2023-04-04 00:00:00.000;MEDTRONIC;13541;HASTE LGCY 8690100 PRE MOLD TI 5.5X100;HASTE LGCY 8690100 PRE MOLD TI 5.5X100;HASTE LGCY 8690100 PRE MOLD TI 5.5X100;N;0;;;;;;0;0;0;0;M;I;I;274;;;274;268.666667;772.5;772.5;CDA;;N29;721902863585;8690100;00721902863585;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;HASTE LGCY 8690100 PRE MOLD TI 5.5X100;N;104.01;0;0;0;819.79;N;;0;0;;N;10349001080;0;SES: 33388;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-08-19 17:15:08.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;836.18;104.01;750;104.01;0;268.666667;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;1721902863592;N;N;;L;004.000;S;0;N;;;;;;0;787.95;803.71;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;274;N;0;0;N;90211020;N;3;836.18;S;;0019991;2023-04-04 00:00:00.000;MEDTRONIC;13541;HASTE LGCY 8690110 PRE MOLD TI 5.5X110;HASTE LGCY 8690110 PRE MOLD TI 5.5X110;HASTE LGCY 8690110 PRE MOLD TI 5.5X110;N;0;;;;;;0;0;0;0;M;I;I;250;;;274;250;772.5;772.5;CDA;;N29;721902863592;8690110;00721902863592;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;HASTE LGCY 8690110 PRE MOLD TI 5.5X110;N;104.01;0;0;0;819.79;N;;0;0;;N;10349001080;0;SES:33388;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-08-19 17:15:08.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;836.18;104.01;750;104.01;0;250;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.0094;104.0094;104.0094;N;N;S;006.000;GERAL;0;0;1;0;1721902863615;N;N;;L;004.000;S;0;N;;;;;;0;787.95;803.71;;;104.0094;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;2024-02-27 00:00:00.000;;0;;0;N;0;274;N;0;0;S;90211020;N;3;836.18;S;;0019992;2023-04-04 00:00:00.000;MEDTRONIC;13541;HASTE LGCY 8690120 PRE MOLD TI 5.5X120;HASTE LGCY 8690120 PRE MOLD TI 5.5X120;HASTE LGCY 8690120 PRE MOLD TI 5.5X120;N;0;;;;;;0;0;0;0;T;T;T;274;;;274;273.11;772.5;772.5;CDA;;;721902863615;8690120;00721902863615;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;HASTE LGCY 8690120 PRE MOLD TI 5.5X120;N;104.0094;0;0;0;819.79;N;;0;0;;N;10349001080;0;SES:33388;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-08-19 17:15:08.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;836.18;104.0094;750;104.0094;0;273.51;N;;;0;;N;;N;;;0;;0;1;N;0;;;;;;;;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;2247.23;2292.18;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;I;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;782;N;0;0;N;90211020;N;3;2384.79;S;;0019993;2023-04-04 00:00:00.000;MEDTRONIC;13541;CROSSLINK 8115536 AJUST 36-39MM SES32441;CROSSLINK 8115536 AJUST 36-39MM SES32441;CROSSLINK 8115536 AJUST 36-39MM SES32441;N;0;;;;;;0;0;0;0;M;I;I;782;;;782;741.71;2203.17;2203.17;CDA;;N34;;8115536;00721902729669;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;CROSSLINK 8115536 AJUST 36-39MM SES32441;N;104.01;0;0;0;2338.03;N;;0;0;;N;10349001080;0;SES:32441;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;2384.79;104.01;2139;104.01;0;741.71;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;2247.23;2292.18;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;0;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;782;N;0;0;N;90211020;N;3;2384.79;S;;0019994;2023-04-04 00:00:00.000;MEDTRONIC;13541;CROSSLINK 8115545 AJUST 45-58MM SES32441;CROSSLINK 8115545 AJUST 45-58MM SES32441;CROSSLINK 8115545 AJUST 45-58MM SES32441;N;0;;;;;;0;0;0;0;M;I;I;782;;;782;557.96;2203.17;2203.17;CDA;;N34;;SES32441;00721902729713;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;CROSSLINK 8115545 AJUST 45-58MM SES32441;N;104.01;0;0;0;2338.03;N;;0;0;;N;10349001080;0;8115545;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;2384.79;104.01;2139;104.01;0;557.96;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;2247.23;2292.18;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;782;N;0;0;S;90211020;N;3;2384.79;S;;0019995;2023-04-04 00:00:00.000;MEDTRONIC;13541;CROSSLINK 8115558 AJUST 58-80MM SES32441;CROSSLINK 8115558 AJUST 58-80MM SES32441;CROSSLINK 8115558 AJUST 58-80MM SES32441;N;0;;;;;;0;0;0;0;M;I;I;753;;;782;471;2203.17;2203.17;CDA;;N34;;SES32441;00721902729782;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;CROSSLINK 8115558 AJUST 58-80MM SES32441;N;104.01;0;0;0;2338.03;N;;0;0;;N;10349001080;0;8115558;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;2384.79;104.01;2139;104.01;0;471;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;3054.09;3115.17;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;1062;N;0;0;N;90211020;N;3;3241.03;S;;0019996;2023-04-04 00:00:00.000;MEDTRONIC;13541;CONECTOR DMNO 84505HT TITANIO 5.5-5.5;CONECTOR DMNO 84505HT TITANIO 5.5-5.5;CONECTOR DMNO 84505HT TITANIO 5.5-5.5;N;0;;;;;;0;0;0;0;M;I;I;1023;;;1062;1023;2994.21;2994.21;CDA;;N33;;;00673978057453;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;CONECTOR DMNO 84505HT TITANIO 5.5-5.5;N;104.01;0;0;0;3177.48;N;;0;0;;N;10349001080;0;84505HT;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;3241.03;104.01;2907;104.01;0;1023;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;1040.09;1060.9;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;1;N;0;0;S;90211020;N;3;1103.76;S;;0019997;2023-04-04 00:00:00.000;MEDTRONIC;13541;PARAF LEGACY 75444025 PED MULT AX 4.0X25;PARAF LEGACY 75444025 PED MULT AX 4.0X25;PARAF LEGACY 75444025 PED MULT AX 4.0X25;N;0;;;;;;0;0;0;0;M;I;I;1;;;330;1;1019.7;1019.7;CDA;;N1;;SES33384;00885074133720;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;PARAF LEGACY 75444025 PED MULT AX 4.0X25;N;104.01;;;;1082.12;N;;0;0;;N;10349000901;0;75444025;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;1103.76;104.01;990;104.01;0;1;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;1040.09;1060.9;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;1;N;0;0;S;90211020;N;3;1103.76;S;;0019998;2023-04-04 00:00:00.000;MEDTRONIC;13541;PARAF LEGACY 75444030 PED MULT AX 4.0X30;PARAF LEGACY 75444030 PED MULT AX 4.0X30;PARAF LEGACY 75444030 PED MULT AX 4.0X30;N;0;;;;;;0;0;0;0;M;I;I;1;;;330;1;1019.7;1019.7;CDA;;N1;;SES33384;00885074133737;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;PARAF LEGACY 75444030 PED MULT AX 4.0X30;N;104.01;;;;1082.12;N;;0;0;;N;10349000901;0;75444030;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;1103.76;104.01;990;104.01;0;1;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;1040.09;1060.9;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;1;N;0;0;S;90211020;N;3;1103.76;S;;0019999;2023-04-04 00:00:00.000;MEDTRONIC;13541;PARAF LEGACY 75444035 PED MULT AX 4.0X35;PARAF LEGACY 75444035 PED MULT AX 4.0X35;PARAF LEGACY 75444035 PED MULT AX 4.0X35;N;0;;;;;;0;0;0;0;M;I;I;1;;;330;1;1019.7;1019.7;CDA;;N1;;SES33384;00885074133744;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;PARAF LEGACY 75444035 PED MULT AX 4.0X35;N;104.01;;;;1082.12;N;;0;0;;N;10349000901;0;75444035;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;1103.76;104.01;990;104.01;0;1;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;1040.09;1060.9;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;1;N;0;0;S;90211020;N;3;1103.76;S;;0020000;2023-04-04 00:00:00.000;MEDTRONIC;13541;PARAF LEGACY 75444040 PED MULT AX 4.0X40;PARAF LEGACY 75444040 PED MULT AX 4.0X40;PARAF LEGACY 75444040 PED MULT AX 4.0X40;N;0;;;;;;0;0;0;0;M;I;I;1;;;330;1;1019.7;1019.7;CDA;;N1;;SES33384;00885074133751;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;PARAF LEGACY 75444040 PED MULT AX 4.0X40;N;104.01;;;;1082.12;N;;0;0;;N;10349000901;0;75444040;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;1103.76;104.01;990;104.01;0;1;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
L;;104.01;104.01;104.01;N;N;S;006.000;GERAL;0;0;1;0;;N;N;;L;004.000;S;0;N;;;;;;0;1040.09;1060.9;;;104.01;S;;;0;0;0;O;;;N;;;;PESO;0;;;;0;2;0;0;0;N;0;;N;;T;A;;0;O;;N;;;S;0;1899-12-30 00:00:00.000;;0;;0;N;0;1;N;0;0;S;90211020;N;3;1103.76;S;;0020001;2023-04-04 00:00:00.000;MEDTRONIC;13541;PARAF LEGACY 75444045 PED MULT AX 4.0X45;PARAF LEGACY 75444045 PED MULT AX 4.0X45;PARAF LEGACY 75444045 PED MULT AX 4.0X45;N;0;;;;;;0;0;0;0;M;I;I;1;;;330;1;1019.7;1019.7;CDA;;N1;;SES33384;00885074133775;;0;0;S;0001;0;1;S;1;N;N;0;;;;;;;0;PARAF LEGACY 75444045 PED MULT AX 4.0X45;N;104.01;;;;1082.12;N;;0;0;;N;10349000901;0;75444045;;N;1;N;0;0;N;N;N;0;N;0;0;;;S;0;2026-07-16 18:50:17.000;;;;;0;;;0;N;48;;N;;;;;;S;0;;S;N;N;N;1;N;0;;;;N;;;;;666;;1103.76;104.01;990;104.01;0;1;N;;;0;;N;;N;;;0;;0;1;N;0;;;;0;;;N;;;;;S;N;000001;
